#reqid,ra,dec,startjd,endjd,exitcode,lightcurve
76933,300.443166666667,51.1215833333333,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/76/req76933/cksum90096e85ad24917909edfd1e5338e9db/forcedphotometry_req00076933_lc.txt
76934,97.4716666666666,54.1402222222222,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/76/req76934/cksum9d25b557b7cfe90083a1c2f8b5d742dc/forcedphotometry_req00076934_lc.txt
76935,217.428333333333,28.7056666666667,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/76/req76935/cksum0e3f984b9212ee10a9b3273931b6e97b/forcedphotometry_req00076935_lc.txt
76936,217.432291666667,30.6214444444444,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/76/req76936/cksum7e45389feade7e30e740a347cca8ed5d/forcedphotometry_req00076936_lc.txt
76937,214.407041666667,8.17966666666667,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/76/req76937/cksume834e9f65d6e489c5325b926e0785d25/forcedphotometry_req00076937_lc.txt
76938,2.660625,33.4849722222222,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/76/req76938/cksum527bfd12b3f3b03ef968562ebf5ebc2c/forcedphotometry_req00076938_lc.txt
76939,34.0749166666667,-12.1074444444444,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/76/req76939/cksum3f5ed08903f1328c907bc728331e15d9/forcedphotometry_req00076939_lc.txt
76940,302.54525,16.3235,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/76/req76940/cksumf6dd3033c704468c2ff4d233ab2632eb/forcedphotometry_req00076940_lc.txt
76941,188.739666666667,2.85672222222222,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/76/req76941/cksumd90fbad41a17d98953eff437ce344607/forcedphotometry_req00076941_lc.txt
76942,174.86025,0.0897777777777778,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/76/req76942/cksum194b3a6f674d1b6549948741295678b3/forcedphotometry_req00076942_lc.txt
76943,150.425833333333,-10.5584166666667,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/76/req76943/cksum01f933f50f7f8a8a3ed275590b8c7fa4/forcedphotometry_req00076943_lc.txt
76944,203.893041666667,-14.1081666666667,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/76/req76944/cksum9538821207609aaf2d58d2b4ed49a4d5/forcedphotometry_req00076944_lc.txt
76945,67.9540833333333,-20.3158055555556,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/76/req76945/cksum8d302a69d4dca6e2334e422a89aabd7e/forcedphotometry_req00076945_lc.txt
76946,37.4105833333333,-12.11275,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/76/req76946/cksumecfc43fe19d9ef78d0d998b1b8fea5c8/forcedphotometry_req00076946_lc.txt
76947,136.592666666667,9.47441666666667,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/76/req76947/cksumf84ef0d84d0922f5b52e117647a9a742/forcedphotometry_req00076947_lc.txt
76948,190.16675,13.8156388888889,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/76/req76948/cksume1576fcfce38fb15c5a964fa04772027/forcedphotometry_req00076948_lc.txt
76949,138.512125,-26.3349722222222,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/76/req76949/cksum7a05e10de7692a7423d2d68a562ccc0a/forcedphotometry_req00076949_lc.txt
76950,133.126208333333,15.34375,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/76/req76950/cksume7051284930d8df00066adc61e9e5f49/forcedphotometry_req00076950_lc.txt
76951,123.852291666667,-6.95772222222222,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/76/req76951/cksum525c7e4ae7079f6be46b4fa4a260e4c1/forcedphotometry_req00076951_lc.txt
76952,134.569166666667,-5.81530555555556,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/76/req76952/cksumd339864e91f121e1bbb6f3f9d28194eb/forcedphotometry_req00076952_lc.txt
76953,196.021041666667,77.0361111111111,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/76/req76953/cksum565d3c7376257ae4e8ed93fb4f1ff1e6/forcedphotometry_req00076953_lc.txt
76954,124.069791666667,37.4038333333333,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/76/req76954/cksum18c5bd40c9b562db12c30d40b04519a4/forcedphotometry_req00076954_lc.txt
76955,142.593875,-21.4535833333333,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/76/req76955/cksumae09809fb948dc9d3fbbb0163a0858c4/forcedphotometry_req00076955_lc.txt
76956,75.7959166666667,-3.27108333333333,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/76/req76956/cksum9b3e281abe1ea17b3198db97886115a8/forcedphotometry_req00076956_lc.txt
76957,349.738916666667,33.7806944444444,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/76/req76957/cksuma552341fc6f0504c0a15245fb1ddaf77/forcedphotometry_req00076957_lc.txt
76958,354.003375,46.7500277777778,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/76/req76958/cksum88b1edf7ca61048fe7a94e7a23f74f15/forcedphotometry_req00076958_lc.txt
76959,70.4202083333333,-23.6234722222222,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/76/req76959/cksumdef09a79ce1434de8629d13bc7ef4be3/forcedphotometry_req00076959_lc.txt
76960,103.413541666667,19.0869444444444,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/76/req76960/cksum77be594d87cf8e9015d0854acec1e890/forcedphotometry_req00076960_lc.txt
76961,151.663958333333,-21.0168333333333,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/76/req76961/cksumdcf789371d1c2c44b74c75571dbc26a7/forcedphotometry_req00076961_lc.txt
76962,195.447625,32.6016666666667,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/76/req76962/cksum10b883d332a0d6153a7c5d451f9b18c8/forcedphotometry_req00076962_lc.txt
76963,208.442625,17.9596388888889,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/76/req76963/cksum5ec383573c5d9c6b2d73a1ed60b218c7/forcedphotometry_req00076963_lc.txt
76964,222.005625,12.7091111111111,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/76/req76964/cksum47b1d791fd50f5f163b8dfd09e22fc49/forcedphotometry_req00076964_lc.txt
76965,93.1822083333333,-14.2640277777778,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/76/req76965/cksumd35195c695574af2cccaec87739f12b7/forcedphotometry_req00076965_lc.txt
76966,15.1418333333333,-8.11686111111111,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/76/req76966/cksume43fca56cdbed85d83a08e2be73e670e/forcedphotometry_req00076966_lc.txt
76967,100.533875,-27.3579722222222,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/76/req76967/cksumec4d47a24bfb5a8c26aeb5996df1dd46/forcedphotometry_req00076967_lc.txt
76968,204.124208333333,-16.6467222222222,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/76/req76968/cksum7a51d49676f2c8eb9a6de6385cc04985/forcedphotometry_req00076968_lc.txt
76969,216.037291666667,6.19113888888889,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/76/req76969/cksum77442b90d13fc918b681bf75c62ac352/forcedphotometry_req00076969_lc.txt
76970,218.051791666667,0.223805555555556,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/76/req76970/cksum18509aabafa2c5767339d8c1cedf7329/forcedphotometry_req00076970_lc.txt
76971,226.679291666667,11.3061944444444,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/76/req76971/cksum36167bb9c058fc499d3d04bf218ccf24/forcedphotometry_req00076971_lc.txt
76972,224.434,6.63097222222222,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/76/req76972/cksum055ff0c9242b2d2bc5d24a2399f0bed3/forcedphotometry_req00076972_lc.txt
76973,228.19,7.36469444444444,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/76/req76973/cksum4c01857b440b1708074be10128b66ed8/forcedphotometry_req00076973_lc.txt
76974,11.5522916666667,70.6749166666667,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/76/req76974/cksum3d6e4cc0bc6b887fab9e1358122bdb88/forcedphotometry_req00076974_lc.txt
76975,40.074125,2.42705555555556,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/76/req76975/cksumbd1b9902fef2fdcbb03ad0d4501700b7/forcedphotometry_req00076975_lc.txt
76976,108.375166666667,23.6259722222222,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/76/req76976/cksumc477746b8f011548aea4f441adfac4ab/forcedphotometry_req00076976_lc.txt
76977,105.687208333333,26.5009166666667,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/76/req76977/cksuma32f4a85aaf32457a77c316bb5242507/forcedphotometry_req00076977_lc.txt
76978,93.3317083333333,-26.7902222222222,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/76/req76978/cksumb4c54f40b4fedf19f9cf13a56f52ca87/forcedphotometry_req00076978_lc.txt
76979,122.910791666667,-2.3295,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/76/req76979/cksum3bfae1e0d004afec9556da5cea997837/forcedphotometry_req00076979_lc.txt
76980,127.806166666667,18.7191944444444,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/76/req76980/cksum47895a222633df460eef909a3242b5d6/forcedphotometry_req00076980_lc.txt
76981,149.295833333333,35.6053888888889,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/76/req76981/cksum79667c232cc86b1799343d2eb4277893/forcedphotometry_req00076981_lc.txt
76982,136.365708333333,31.1561111111111,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/76/req76982/cksumd5802e00018e6b224632f30afef53348/forcedphotometry_req00076982_lc.txt
76983,146.233541666667,31.0960277777778,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/76/req76983/cksum0d34b64f48b18dc9dde4fbec8384ad12/forcedphotometry_req00076983_lc.txt
76984,180.56225,14.3117222222222,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/76/req76984/cksumb62717feb126b137991c6574b8938cbf/forcedphotometry_req00076984_lc.txt
76985,357.335125,-2.27969444444444,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/76/req76985/cksumfcd7d1f603313f4eedb45d0b8495c4de/forcedphotometry_req00076985_lc.txt
76986,352.915666666667,27.8716388888889,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/76/req76986/cksumda07aaf3ad50c73a6e9c78b0245715f1/forcedphotometry_req00076986_lc.txt
76987,177.92825,10.2579166666667,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/76/req76987/cksum23f21a555225e51de8cc93b92c80f769/forcedphotometry_req00076987_lc.txt
76988,196.871708333333,1.45136111111111,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/76/req76988/cksum72de2a9fd3c15d8855e30499283faaaf/forcedphotometry_req00076988_lc.txt
76989,205.953291666667,8.33547222222222,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/76/req76989/cksum9ccc00909019256a9d389b19aef94163/forcedphotometry_req00076989_lc.txt
76990,135.1565,29.9189444444444,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/76/req76990/cksum9f292c4700b8c59d03b9b81ce798af37/forcedphotometry_req00076990_lc.txt
76991,194.258125,9.51955555555556,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/76/req76991/cksum65293c11ee31a20b9440734187a0e0b0/forcedphotometry_req00076991_lc.txt
76992,72.5385833333333,9.60536111111111,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/76/req76992/cksum4479b8678f7c641f949d96fa355e5204/forcedphotometry_req00076992_lc.txt
76993,290.633833333333,69.3125277777778,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/76/req76993/cksumb47a09a87c58483dc675858423997a9f/forcedphotometry_req00076993_lc.txt
76994,332.779541666667,-13.9629166666667,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/76/req76994/cksum0e48b41c4e75a0f51cbc5923a8815962/forcedphotometry_req00076994_lc.txt
76995,149.979625,13.0450833333333,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/76/req76995/cksum2775c283dc96c19fe8d25dd8dceac8a7/forcedphotometry_req00076995_lc.txt
76996,348.773666666667,-18.43975,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/76/req76996/cksumc64104e024d1aa643846f81e08213233/forcedphotometry_req00076996_lc.txt
76997,335.67775,-3.06288888888889,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/76/req76997/cksum079aa580364df2fd3da946d26ac9c622/forcedphotometry_req00076997_lc.txt
76998,97.94475,-17.6193611111111,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/76/req76998/cksum04e6df66f6f82ad1723106598e647eba/forcedphotometry_req00076998_lc.txt
76999,189.024416666667,51.5006388888889,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/76/req76999/cksumd2027cfe94cdb83ec533c15037669f61/forcedphotometry_req00076999_lc.txt
77000,142.224708333333,40.8891388888889,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/77/req77000/cksuma9cc06f09ef477dab3f05183286386b0/forcedphotometry_req00077000_lc.txt
77001,293.837583333333,44.1008888888889,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/77/req77001/cksume7a02b9ae5b5823f7a1860f7fa884e9a/forcedphotometry_req00077001_lc.txt
77002,149.327625,15.2364444444444,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/77/req77002/cksum91a4b1d33106c89743673530088adf57/forcedphotometry_req00077002_lc.txt
77003,131.291791666667,29.5384722222222,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/77/req77003/cksum5cfc28adef9307530a5954b0c4536b62/forcedphotometry_req00077003_lc.txt
77004,165.885708333333,-1.97425,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/77/req77004/cksum9f155fa5374ee0916f0c0b39eb09e4ac/forcedphotometry_req00077004_lc.txt
77005,69.4822083333333,19.5014444444444,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/77/req77005/cksum3476088275667ce65daeda3ac570e3b8/forcedphotometry_req00077005_lc.txt
77006,219.564291666667,21.7483055555556,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/77/req77006/cksum9afb1570d5db827125ef4d80d39afa74/forcedphotometry_req00077006_lc.txt
77007,120.833416666667,-10.6429444444444,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/77/req77007/cksumbea372109839f112850559cfdbf2619b/forcedphotometry_req00077007_lc.txt
77008,63.732125,21.94525,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/77/req77008/cksum9a51d5380a44279a87298b89bac985af/forcedphotometry_req00077008_lc.txt
77009,113.412666666667,10.1419722222222,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/77/req77009/cksum692cad6881dd41c795ab76a16869d89d/forcedphotometry_req00077009_lc.txt
77010,176.3575,55.5269444444444,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/77/req77010/cksum91df7f274bb487e2f3a752496a13804b/forcedphotometry_req00077010_lc.txt
77011,196.332166666667,-10.6118333333333,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/77/req77011/cksume9864ec350a07b6a7696bedc25d9e692/forcedphotometry_req00077011_lc.txt
77012,222.252333333333,57.4370555555556,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/77/req77012/cksum05f86f7b1e45a0a3de29cd1b1ea5165f/forcedphotometry_req00077012_lc.txt
77013,216.865208333333,6.90130555555556,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/77/req77013/cksum1131aa6526fa016543fe2488517abc97/forcedphotometry_req00077013_lc.txt
77014,307.949,0.98975,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/77/req77014/cksume240e607b05344fbf61b006965e52a53/forcedphotometry_req00077014_lc.txt
77015,24.5604166666667,36.6095277777778,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/77/req77015/cksum4b003de0832787fa7317a73ef01c736f/forcedphotometry_req00077015_lc.txt
77016,0.757958333333333,53.8913333333333,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/77/req77016/cksum3fbdb1b0b9f454875c64d06c963a6c64/forcedphotometry_req00077016_lc.txt
77017,172.566875,57.9043888888889,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/77/req77017/cksum69a0d8444e5cf927cc6e8e1d0a3b95ed/forcedphotometry_req00077017_lc.txt
77018,178.076,7.89155555555555,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/77/req77018/cksumaf50be561a0a15730738e5e33100a2e0/forcedphotometry_req00077018_lc.txt
77019,150.93225,-27.8342777777778,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/77/req77019/cksum19c06b218fdcf13777146c62570ec5a8/forcedphotometry_req00077019_lc.txt
77020,190.166666666667,13.8157222222222,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/77/req77020/cksumfe0da0f0c6d898e4980508827e9094ae/forcedphotometry_req00077020_lc.txt
77021,177.67175,-10.2275,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/77/req77021/cksumcd45247ba3cac0d44e4fed16741aba99/forcedphotometry_req00077021_lc.txt
77022,235.483625,16.1510555555556,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/77/req77022/cksum59b2b3579d0bbf9a3743cc5a947d1cdc/forcedphotometry_req00077022_lc.txt
77023,237.864375,22.6033333333333,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/77/req77023/cksuma9bcdc589a367ba83ebf13992ed40e4d/forcedphotometry_req00077023_lc.txt
77024,238.758083333333,16.3045,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/77/req77024/cksum9eb2356c8a72a39880e3d52b50131255/forcedphotometry_req00077024_lc.txt
77025,207.47025,2.07913888888889,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/77/req77025/cksum1642defc696634f31e6b85d412814fb7/forcedphotometry_req00077025_lc.txt
77026,90.76975,46.4420555555556,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/77/req77026/cksum1f8a2ffa731c1b2f5910ad487cebd756/forcedphotometry_req00077026_lc.txt
77027,121.707625,23.9510277777778,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/77/req77027/cksumfe908c45b98e137ed824e0d46164c45b/forcedphotometry_req00077027_lc.txt
77028,239.867041666667,19.8685277777778,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/77/req77028/cksum740f66f798158da05c88bcc7de776d3e/forcedphotometry_req00077028_lc.txt
77029,112.330416666667,8.25038888888889,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/77/req77029/cksum98b29119706aa7e2369527e2b37bf132/forcedphotometry_req00077029_lc.txt
77030,159.398166666667,-22.7052777777778,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/77/req77030/cksum9d7b1d88a31a40a70beb2707bc4d3164/forcedphotometry_req00077030_lc.txt
77031,357.056416666667,35.8305277777778,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/77/req77031/cksumc18087c059010e5527d551e797b46b58/forcedphotometry_req00077031_lc.txt
77032,9.21433333333333,2.17030555555556,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/77/req77032/cksum5b64dac6d33f20163d30f27abfa403ce/forcedphotometry_req00077032_lc.txt
77033,40.8616666666667,16.6629444444444,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/77/req77033/cksum7c49a41daed672e4306c745ba2d09e81/forcedphotometry_req00077033_lc.txt
77034,71.0061666666667,-18.1565555555556,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/77/req77034/cksuma9917803c22b4034c9ba1bd0d2165fed/forcedphotometry_req00077034_lc.txt
77035,92.0602916666667,-18.6123333333333,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/77/req77035/cksuma3d2a15896fa66657150a760376503f4/forcedphotometry_req00077035_lc.txt
77036,146.099875,22.9791388888889,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/77/req77036/cksumdc52ec736a796e5dcbac6556071ac410/forcedphotometry_req00077036_lc.txt
77037,171.894125,47.3794444444444,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/77/req77037/cksum402c972bea2c978c97431e0bca697977/forcedphotometry_req00077037_lc.txt
77038,148.447,-5.33530555555556,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/77/req77038/cksume09c37e4b891dfdce83be19637eb6f13/forcedphotometry_req00077038_lc.txt
77039,165.534291666667,58.6575833333333,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/77/req77039/cksumd16652ef8f559ae8c445fa4017b0483b/forcedphotometry_req00077039_lc.txt
77040,132.396083333333,9.58736111111111,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/77/req77040/cksum6323200c7710a0f6082888aace21b8ae/forcedphotometry_req00077040_lc.txt
77041,131.588291666667,-12.6559722222222,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/77/req77041/cksum1e338606efc730def77a7659dbbc18f8/forcedphotometry_req00077041_lc.txt
77042,146.023416666667,-18.1921111111111,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/77/req77042/cksum7938d7983f56fd92e653aa1e52d835b7/forcedphotometry_req00077042_lc.txt
77043,189.533791666667,47.0680277777778,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/77/req77043/cksumb87dba91fe7ca4830d700f819b0d00c0/forcedphotometry_req00077043_lc.txt
77044,215.038375,58.9448055555556,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/77/req77044/cksuma6d07b3c9728e0dde0f0772f82206e47/forcedphotometry_req00077044_lc.txt
77045,172.753833333333,27.2428333333333,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/77/req77045/cksumec9e1744fae667bb82b92f6d663b81a0/forcedphotometry_req00077045_lc.txt
77046,220.969833333333,29.6705,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/77/req77046/cksum8378fb35c3f2c1aaccbb211305b25b89/forcedphotometry_req00077046_lc.txt
77047,191.35175,26.9256111111111,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/77/req77047/cksum9b3c5345007caeb7105bf40388908bbf/forcedphotometry_req00077047_lc.txt
77048,213.805458333333,-14.2602777777778,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/77/req77048/cksum28be0cb6bf2fedba3e5f63f867e80c8c/forcedphotometry_req00077048_lc.txt
77049,208.522208333333,33.5826388888889,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/77/req77049/cksume34b31d74b699b8e11afe35a2ddf70cd/forcedphotometry_req00077049_lc.txt
77050,214.384708333333,3.829,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/77/req77050/cksumb7596cd0270e4cd210ec1117338c8121/forcedphotometry_req00077050_lc.txt
77051,226.014666666667,8.3245,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/77/req77051/cksum3528dae5228a61bc06e37ebe5e55af32/forcedphotometry_req00077051_lc.txt
77052,338.966875,-5.99358333333333,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/77/req77052/cksum0e159644892e0f2d0305714579bc10c6/forcedphotometry_req00077052_lc.txt
77053,230.758291666667,-1.34886111111111,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/77/req77053/cksumb0d957116f61d2df86bacb016d9dea2b/forcedphotometry_req00077053_lc.txt
77054,19.920875,1.89433333333333,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/77/req77054/cksum09032fe74e118764ed5cf4fe1ab9e18f/forcedphotometry_req00077054_lc.txt
77055,22.5355416666667,19.1694166666667,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/77/req77055/cksum9331335c0457767037c3b3f308f1d7b1/forcedphotometry_req00077055_lc.txt
77056,193.739125,-13.5415277777778,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/77/req77056/cksuma116d9787c31923af8daaf3d7e475d49/forcedphotometry_req00077056_lc.txt
77057,336.586583333333,24.8268611111111,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/77/req77057/cksum7d49d00a38cbbb2c199ac3492fa1f772/forcedphotometry_req00077057_lc.txt
77058,9.90220833333333,-3.54563888888889,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/77/req77058/cksumf153a953ece364cb31bbb423a5e472f1/forcedphotometry_req00077058_lc.txt
77059,197.732166666667,11.8736944444444,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/77/req77059/cksume8e6bbb26d1d63cb9fbc3c99d499ed8d/forcedphotometry_req00077059_lc.txt
77060,20.6792916666667,26.8677777777778,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/77/req77060/cksumf827f753adcabc611640dd38799112bc/forcedphotometry_req00077060_lc.txt
77061,123.723375,29.1174444444444,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/77/req77061/cksum5f45ad9336e8448c0e87f88eab543047/forcedphotometry_req00077061_lc.txt
77062,358.172916666667,19.7293333333333,2458194.5,2459523.5,57,/ztf/ops/forcedphot/lc/0/77/req77062/cksum26de64f69d471d6c43f621007e6a4cf7/forcedphotometry_req00077062_lc.txt
77063,4.64133333333333,-1.93122222222222,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/77/req77063/cksumf3d88a2223f52c4bc6384ff83af51ee1/forcedphotometry_req00077063_lc.txt
77064,121.682041666667,53.1564722222222,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/77/req77064/cksum1bce1212e51e19ec24c13d2c54cb0063/forcedphotometry_req00077064_lc.txt
77065,148.688958333333,52.3808611111111,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/77/req77065/cksum0cb40046eb185d650a023d70c36c8f70/forcedphotometry_req00077065_lc.txt
77066,198.382333333333,8.96183333333333,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/77/req77066/cksum702676076ec0928bc463f6f65a45b978/forcedphotometry_req00077066_lc.txt
77067,159.724208333333,-0.941805555555556,2458194.5,2459523.5,0,/ztf/ops/forcedphot/lc/0/77/req77067/cksum67ae8d4444dd90e590774befd68fa91e/forcedphotometry_req00077067_lc.txt
77068,219.325333333333,-9.57772222222222,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/77/req77068/cksumab3488197bde6410f8330e5ae45abc0d/forcedphotometry_req00077068_lc.txt
77069,164.319583333333,-23.4042222222222,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/77/req77069/cksum62305ad56cb8c541f9e3dcbdd18b20d6/forcedphotometry_req00077069_lc.txt
77070,335.992791666667,-4.07219444444444,2458194.5,2459523.5,56,/ztf/ops/forcedphot/lc/0/77/req77070/cksum3edf14b3385e29361f9f771562c826cf/forcedphotometry_req00077070_lc.txt
77071,332.319916666667,4.71736111111111,2458194.5,2459523.5,61,/ztf/ops/forcedphot/lc/0/77/req77071/cksum6bc0ee7865e2863400458a3058064817/forcedphotometry_req00077071_lc.txt
