 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 4347 819 13 4 ZTF_i 1658198945115 0 1.3677 226.906 9.75109 25.3765 6.0987e-06 0.0287195 0.185723 2.2262e-05 361 30. 0.099589 0.083452 19.3974 25.3765 2 2459412.6989468 819120351 -27.18439612324 38.708897 -0.781203 1.171796 13.33290412362 81.521622 0.164652 1.040730 0.392356812418467 18.4179998970032 0.148000001907349 8.71100044250488 0.794000029563904 2458232.803611 2458596.839965 0
 4348 820 16 4 ZTF_i 1661222436315 0 1.4526 221.855 7.62686 25.435 3.3435e-06 0.0220083 0.17988 1.08581e-05 389 30. 0.094179 0.073649 19.6386 25.435 2 2459415.7224306 820120363 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 1.40655351536327 18.208999786377 0.115000002086163 7.85799980163574 0.528999984264374 2458232.805023 2458581.783947 61
 4349 820 16 3 ZTF_i 1661222436215 0 1.5497 214.51 7.88925 25.3881 4.0826e-06 0.0227078 0.187346 1.66194e-05 334 30. 0.096771 0.076492 19.525 25.3881 2 2459415.7224306 820120362 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458232.805023 2458581.783947 55,57
 4350 819 13 4 ZTF_g 1664199695115 0 1.6106 90.7736 19.1803 25.8156 4.46372e-05 0.0361246 -0.036426 9.01472e-05 198 30. 0.087948 0.069854 19.0054 25.8156 3 2459418.6996991 819120151 -28.00175403076 77.754402 -0.400604 1.009193 11.45396488748 152.218353 0.075754 1.066869 null null null null null 2458202.760613 2458233.738958 57
 4351 820 16 4 ZTF_g 1664202066315 0 1.6352 82.296 16.712 25.8761 5.06767e-05 0.0435569 -0.0269583 9.72449e-05 236 30. 0.087131 0.073285 19.1641 25.8761 3 2459418.7020602 820120163 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458202.784919 2458244.747847 57,61
 4352 820 16 3 ZTF_g 1664202066215 0 1.7658 123.382 16.8466 25.8208 6.0177e-05 0.0462594 -0.0326303 0.000116983 221 30. 0.097348 0.07234 19.0553 25.8208 3 2459418.7020602 820120162 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458202.784919 2458229.810231 55,57
 4353 819 13 4 ZTF_r 1664223095115 33554432 2.1655 113.11 20.1707 25.4964 8.3415e-05 0.0521636 0.0967576 0.000122681 243 30. 0.092326 0.074201 18.3304 25.4964 3 2459418.7230903 819120251 27.04406061345 95.027870 0.316574 1.056331 -86.33632091131 178.987915 -0.485607 1.038028 1.47961950689414 18.351000213623 0.122000001370907 10.5550003051758 0.857999980449677 2458160.812153 2458219.771690 0
 4354 820 16 3 ZTF_r 1664239656215 33554432 1.9282 89.624 26.1501 25.1684 0.000323742 0.0892608 0.0978195 0.000529825 177 30. 0.110428 0.088978 17.812 25.1684 3 2459418.7396528 820120262 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458182.873079 2458217.834051 55,57
 4355 820 16 4 ZTF_r 1664239656315 33554432 1.7945 104.173 23.6882 25.3344 6.09802e-05 0.0451377 0.092254 9.90992e-05 224 30. 0.100209 0.081222 18.1437 25.3344 3 2459418.7396528 820120263 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 2.95219005672719 19.1220001220703 0.119999997317791 8.16499996185303 0.572000026702881 2458182.873079 2458218.852581 61
 4356 820 16 4 ZTF_g 1665218426315 33554432 2.2212 50.9822 22.6523 25.3828 0.000212133 0.0548399 0.00651761 0.000493776 110 30. 0.1064 0.077519 18.0677 25.3828 3 2459419.7184259 820120163 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458202.784919 2458244.747847 57,61
 4357 820 16 3 ZTF_g 1665218426215 33554432 2.2012 88.0566 21.6315 25.4133 0.000306895 0.0684894 0.0152875 0.000657457 115 30. 0.116564 0.071225 18.1622 25.4133 3 2459419.7184259 820120162 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458202.784919 2458229.810231 55,57
 4358 820 16 4 ZTF_r 1665243266315 33554433 1.4983 73.7158 28.2832 25.1025 0.000236926 0.069335 0.0735211 0.000391797 148 30. 0.102131 0.07857 17.8382 25.1025 3 2459419.7432639 820120263 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 2.95219005672719 19.1220001220703 0.119999997317791 8.16499996185303 0.572000026702881 2458182.873079 2458218.852581 61
 4359 820 16 3 ZTF_r 1665243266215 33554433 1.4965 80.2905 27.631 25.0559 0.000525358 0.0992046 0.130382 0.000807448 142 30. 0.107348 0.074927 17.8201 25.0559 3 2459419.7432639 820120262 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458182.873079 2458217.834051 57,61
 4360 819 13 4 ZTF_i 1670187935115 0 1.4143 239.004 6.71491 25.434 6.7883e-06 0.030435 0.185755 2.41935e-05 363 30. 0.104551 0.080013 19.7465 25.434 2 2459424.6879398 819120351 -33.12978006571 29.138653 -1.264748 1.497538 -60.18306956386 60.281681 -1.005088 1.039644 0.392356812418467 18.4179998970032 0.148000001907349 8.71100044250488 0.794000029563904 2458232.803611 2458596.839965 0
 4361 820 16 4 ZTF_r 1670204106315 0 1.7209 197.253 7.51497 26.0881 1.53996e-05 0.0288399 0.119052 2.09798e-05 382 30. 0.087276 0.073283 20.2298 26.0881 3 2459424.7041088 820120263 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 2.95219005672719 19.1220001220703 0.119999997317791 8.16499996185303 0.572000026702881 2458182.873079 2458218.852581 61
 4362 820 16 3 ZTF_r 1670204106215 0 1.7043 202.639 7.76546 26.0438 1.9443e-05 0.0311677 0.113166 2.84733e-05 333 30. 0.093974 0.073202 20.1052 26.0438 3 2459424.7041088 820120262 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458182.873079 2458217.834051 55,57
 4363 820 16 3 ZTF_g 1670238196215 0 2.4237 148.626 6.97541 26.0167 2.55719e-05 0.0352197 -0.0380638 4.09663e-05 310 30. 0.106637 0.074822 19.941 26.0167 3 2459424.7381944 820120162 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458202.784919 2458229.810231 57,61
 4364 820 16 4 ZTF_g 1670238196315 0 2.3853 99.4957 6.76832 26.0622 3.16468e-05 0.0402221 -0.0143277 4.86342e-05 342 30. 0.09798 0.080621 20.0311 26.0622 3 2459424.7381944 820120163 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458202.784919 2458244.747847 57,61
 4365 820 16 3 ZTF_r 1672239626215 33554432 1.9667 123.626 11.33 25.5142 6.13666e-05 0.0555344 0.113989 8.88208e-05 337 30. 0.110596 0.093525 19.0739 25.5142 3 2459426.7396296 820120262 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458182.873079 2458217.834051 57,61
 4366 820 16 4 ZTF_r 1672239626315 33554432 1.8693 139.923 10.1762 25.7034 4.56306e-05 0.0500558 0.116638 6.23535e-05 382 30. 0.089661 0.0868 19.4274 25.7034 3 2459426.7396296 820120263 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 2.95219005672719 19.1220001220703 0.119999997317791 8.16499996185303 0.572000026702881 2458182.873079 2458218.852581 61
 4367 820 16 3 ZTF_r 1674196056215 0 2.0802 197.665 7.89964 25.9939 1.52612e-05 0.0278182 0.119146 2.23037e-05 337 30. 0.096142 0.075526 19.9458 25.9939 3 2459428.6960532 820120262 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458182.873079 2458217.834051 57,61
 4368 820 16 4 ZTF_r 1674196056315 0 1.873 192.94 7.64605 26.0536 1.6302e-05 0.0297277 0.123764 2.21065e-05 385 30. 0.088575 0.069879 20.1261 26.0536 3 2459428.6960532 820120263 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 2.95219005672719 19.1220001220703 0.119999997317791 8.16499996185303 0.572000026702881 2458182.873079 2458218.852581 61
 4369 820 16 4 ZTF_g 1674224146315 0 2.0567 95.7839 6.8316 26.0129 2.43244e-05 0.0355506 -0.0253479 3.66096e-05 353 30. 0.089303 0.068307 20.1165 26.0129 3 2459428.7241435 820120163 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458202.784919 2458244.747847 57,61
 4370 820 16 3 ZTF_g 1674224146215 0 2.1363 141.939 7.09271 25.9517 2.23192e-05 0.0332992 -0.0209016 3.51448e-05 319 30. 0.103088 0.072292 19.9741 25.9517 3 2459428.7241435 820120162 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458202.784919 2458229.810231 57,61
 4371 820 16 4 ZTF_i 1686181526315 0 1.8742 189.77 7.47535 25.2872 5.1213e-06 0.0271845 0.179532 1.65004e-05 387 30. 0.092927 0.075414 19.309 25.2872 2 2459440.6815278 820120363 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 1.40655351536327 18.208999786377 0.115000002086163 7.85799980163574 0.528999984264374 2458232.805023 2458581.783947 61
 4372 820 16 3 ZTF_i 1686181526215 0 1.9463 182.751 7.89731 25.2223 6.3371e-06 0.0284876 0.196015 2.57664e-05 339 30. 0.101256 0.076104 19.181 25.2223 2 2459440.6815278 820120362 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458232.805023 2458581.783947 55,57
 4373 819 13 4 ZTF_g 1763484825115 0 2.1869 121.884 7.4055 26.1221 2.95922e-05 0.0378001 -0.0359832 4.40594e-05 336 30. 0.099123 0.071256 20.192 26.1221 1 2459517.9848264 819120151 -31.20139951871 35.706409 -0.972037 1.159225 -46.59334513974 62.086472 -0.755513 1.082826 null null null null null 2458202.760613 2458233.738958 57
 4374 819 13 4 ZTF_r 1763516455115 0 1.6864 223.375 8.0299 26.1537 1.34123e-05 0.0260678 0.109095 1.85353e-05 364 30. 0.08667 0.063874 20.3417 26.1537 1 2459518.0164583 819120251 9.16652020724 36.165749 0.281943 1.075832 89.67820016228 70.610184 1.278600 1.042213 1.47961950689414 18.351000213623 0.122000001370907 10.5550003051758 0.857999980449677 2458160.812153 2458219.771690 0
 4375 819 13 4 ZTF_r 1767473985115 0 2.3626 215.858 7.45843 26.1124 1.76255e-05 0.0297664 0.110864 2.42329e-05 365 30. 0.108629 0.076445 20.018 26.1124 1 2459521.9739815 819120251 -24.08812948838 44.684971 -0.599648 1.739384 -88.10461633986 75.091644 -1.181197 1.075846 1.47961950689414 18.351000213623 0.122000001370907 10.5550003051758 0.857999980449677 2458160.812153 2458219.771690 0
 4376 819 13 4 ZTF_g 1767515455115 0 2.8196 127.849 6.02856 26.2004 3.34725e-05 0.0398979 -0.0593812 5.24762e-05 324 30. 0.113171 0.077411 20.2066 26.2004 1 2459522.0154514 819120151 -38.46803473001 41.897030 -1.021343 1.019745 -54.71215349833 63.988033 -0.860796 1.105006 null null null null null 2458202.760613 2458233.738958 57
 4377 819 13 4 ZTF_i 1769471705115 0 1.4068 256.941 7.52294 25.4875 4.4094e-06 0.0245439 0.186287 1.53762e-05 366 30. 0.09446 0.077554 19.6784 25.4875 2 2459523.9717014 819120351 3.70383191348 29.746073 0.138509 1.247752 -13.92269087591 60.942318 -0.229996 1.040605 0.392356812418467 18.4179998970032 0.148000001907349 8.71100044250488 0.794000029563904 2458232.803611 2458596.839965 0
 4378 819 13 4 ZTF_r 1769507495115 0 1.6198 224.119 7.70055 26.1437 1.76094e-05 0.03004 0.110918 2.44985e-05 364 30. 0.087004 0.072253 20.4189 26.1437 1 2459524.0075 819120251 19.68558932386 33.140926 0.660752 1.080168 50.70507937311 65.539192 0.778871 1.045236 1.47961950689414 18.351000213623 0.122000001370907 10.5550003051758 0.857999980449677 2458160.812153 2458219.771690 0
 4379 819 13 4 ZTF_g 1769544975115 0 2.0777 132.191 7.99045 26.2084 2.51687e-05 0.0355708 -0.0258054 3.75201e-05 340 30. 0.086569 0.070351 20.2588 26.2084 1 2459524.0449769 819120151 -11.32446443035 36.541344 -0.344737 1.007188 3.44643406826 64.052933 0.054168 1.094897 null null null null null 2458202.760613 2458233.738958 57
 4380 819 13 4 ZTF_g 1771474585115 0 2.0539 123.859 5.1985 26.1509 3.09064e-05 0.0397051 -0.0648734 4.29343e-05 362 30. 0.109467 0.068604 20.6153 26.1509 1 2459525.9745833 819120151 -13.92276641105 25.795816 -0.600387 1.201360 -112.03620074201 45.100178 -2.500894 1.078243 null null null null null 2458202.760613 2458233.738958 57
 4381 819 13 4 ZTF_r 1771514625115 0 2.005 223.615 7.51934 26.1483 1.61948e-05 0.0286573 0.116349 2.24762e-05 359 30. 0.084002 0.066379 20.2532 26.1483 1 2459526.0146296 819120251 -54.55212009755 38.659927 -1.569659 1.059754 -39.4172128039 70.972404 -0.559128 1.058208 1.47961950689414 18.351000213623 0.122000001370907 10.5550003051758 0.857999980449677 2458160.812153 2458219.771690 0
 4382 820 16 4 ZTF_g 1773492266315 0 2.3013 113.214 4.51251 26.2055 1.44277e-05 0.0283168 -0.0498602 1.97366e-05 384 30. 0.091146 0.06547 20.6689 26.2055 1 2459527.9922685 820120163 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458202.784919 2458244.747847 57,61
 4383 820 16 3 ZTF_g 1773492266215 0 2.2401 171.099 4.64232 26.168 1.80159e-05 0.0301925 -0.0442525 2.69777e-05 331 30. 0.097152 0.067354 20.6026 26.168 1 2459527.9922685 820120162 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458202.784919 2458229.810231 55,57
 4384 819 13 4 ZTF_g 1773493215115 0 2.3145 127.216 5.1569 26.1816 3.50478e-05 0.0417922 -0.0651677 4.98349e-05 350 30. 0.119904 0.070156 20.5725 26.1816 1 2459527.9932176 819120151 -16.05909400154 28.713432 -0.622144 1.171574 -12.27782712789 48.570644 -0.254485 1.088096 null null null null null 2458202.760613 2458233.738958 57
 4385 819 13 4 ZTF_r 1775498365115 0 3.1499 224.928 7.10908 26.1416 1.88269e-05 0.0307879 0.117558 2.61826e-05 357 30. 0.09789 0.085195 19.8377 26.1416 3 2459529.9983681 819120251 -27.21055884715 51.220737 -0.590944 1.170262 -39.30720173478 74.175018 -0.533494 1.109485 1.47961950689414 18.351000213623 0.122000001370907 10.5550003051758 0.857999980449677 2458160.812153 2458219.771690 0
 4386 819 13 4 ZTF_g 1775524285115 8 4.8595 129.749 5.65563 26.234 5.70266e-05 0.0452696 -0.0394103 0.000113966 224 30. 0.119553 0.096719 19.7372 26.234 3 2459530.0242824 819120151 -7.22069514739 60.758293 -0.132199 1.198486 -12.41659054827 71.315346 -0.175281 1.311437 null null null null null 2458202.760613 2458233.738958 57
 4387 819 13 4 ZTF_r 1776453035115 33554440 5.1775 214.305 7.74114 26.0974 6.1238e-05 0.0504268 0.11586 8.97216e-05 295 30. 0.128394 0.106994 19.2965 26.0974 1 2459530.9530324 819120251 -3.79586936105 101.274208 -0.041693 1.216060 75.78378882207 119.623322 0.637787 1.407803 1.47961950689414 18.351000213623 0.122000001370907 10.5550003051758 0.857999980449677 2458160.812153 2458219.771690 0
 4388 819 13 4 ZTF_g 1776489645115 8 6.623 123.768 7.0101 26.212 0.000130156 0.0479821 -0.0267186 0.000282367 142 30. 0.147422 0.137494 19.2205 26.212 1 2459530.9896412 819120151 390.53124500072 100.094467 4.340108 1.013344 410.89695337808 113.391075 3.648121 1.578336 null null null null null 2458202.760613 2458233.738958 57
 4389 820 16 3 ZTF_g 1776491086215 8 5.2574 171.942 5.50582 26.1942 7.35246e-05 0.048542 -0.0338076 0.000150573 211 30. 0.121769 0.108254 19.6397 26.1942 1 2459530.991088 820120162 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458202.784919 2458229.810231 55,57
 4390 820 16 4 ZTF_g 1776491086315 8 5.4339 113.005 5.58714 26.2182 5.37551e-05 0.0416218 -0.0297392 0.00011447 206 30. 0.118495 0.10406 19.6245 26.2182 1 2459530.991088 820120163 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458202.784919 2458244.747847 57,61
 4391 819 13 4 ZTF_i 1776527515115 0 3.7632 263.636 6.11899 25.5066 8.3822e-06 0.0333925 0.186959 2.88394e-05 358 30. 0.123841 0.096015 19.139 25.5066 2 2459531.0275116 819120351 31.97985360051 62.114304 0.572716 1.216694 11.64123064185 81.606377 0.143612 1.159416 0.392356812418467 18.4179998970032 0.148000001907349 8.71100044250488 0.794000029563904 2458232.803611 2458596.839965 0
 4392 820 16 3 ZTF_i 1777517976215 0 1.7331 240.922 5.54233 25.5073 2.8893e-06 0.0191058 0.181388 1.20291e-05 334 30. 0.09095 0.072832 19.9071 25.5073 2 2459532.0179745 820120362 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458232.805023 2458581.783947 55,57
 4393 820 16 4 ZTF_i 1777517976315 0 1.6624 245.475 5.68876 25.5523 2.7798e-06 0.0200052 0.182788 9.00146e-06 386 30. 0.085848 0.065714 19.9596 25.5523 2 2459532.0179745 820120363 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 1.40655351536327 18.208999786377 0.115000002086163 7.85799980163574 0.528999984264374 2458232.805023 2458581.783947 61
 4394 819 13 4 ZTF_r 1778450815115 33554432 2.5407 220.406 8.86058 26.1314 6.72487e-05 0.0581391 0.118762 9.25279e-05 364 30. 0.122325 0.085758 19.7762 26.1314 1 2459532.9508102 819120251 -20.94982072353 56.580624 -0.411877 1.370914 49.34791396025 93.193085 0.533090 1.072067 1.47961950689414 18.351000213623 0.122000001370907 10.5550003051758 0.857999980449677 2458160.812153 2458219.771690 0
 4395 819 13 4 ZTF_g 1778514125115 0 2.6024 130.798 5.94334 26.2319 3.75376e-05 0.0429311 -0.0680049 5.45715e-05 345 30. 0.101317 0.077688 20.3261 26.2319 1 2459533.0141204 819120151 -24.17936775162 35.805614 -0.751188 1.051988 -47.3441444631 58.125755 -0.819998 1.081508 null null null null null 2458202.760613 2458233.738958 57
 4396 820 16 4 ZTF_g 1778515086315 0 2.4873 116.927 5.35951 26.2464 2.03239e-05 0.0333041 -0.0597618 2.84768e-05 372 30. 0.092306 0.071513 20.4211 26.2464 1 2459533.015081 820120163 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458202.784919 2458244.747847 57,61
 4397 820 16 3 ZTF_g 1778515086215 0 2.4747 176.159 5.12464 26.218 1.91486e-05 0.0308947 -0.0708607 2.90413e-05 326 30. 0.090915 0.077833 20.4443 26.218 1 2459533.015081 820120162 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458202.784919 2458229.810231 55,57
 4398 819 13 4 ZTF_g 1782426375115 0 2.8377 100.862 21.7909 25.9201 0.000153732 0.053172 -0.0322079 0.000348094 144 30. 0.10341 0.080774 18.468 25.9201 3 2459536.9263773 819120151 -243.62226879732 123.704910 -2.190710 0.912831 -353.28682192799 186.993301 -1.902027 1.105513 null null null null null 2458202.760613 2458233.738958 57
 4399 819 13 4 ZTF_g 1782427835115 0 3.1108 106.384 19.5035 25.9929 0.000107286 0.0443153 -0.0356681 0.000231226 134 30. 0.116726 0.081843 18.5977 25.9929 2 2459536.9278356 819120151 -3.27067041074 118.012291 -0.030829 1.063470 -96.68765508012 169.670502 -0.573693 1.116743 null null null null null 2458202.760613 2458233.738958 57
 4400 819 13 4 ZTF_r 1782475475115 0 2.1803 225.64 15.5501 26.1458 2.50608e-05 0.0357219 0.114464 3.46417e-05 364 30. 0.092748 0.070056 19.3451 26.1458 3 2459536.9754745 819120251 -63.21393067872 62.799709 -1.119721 0.976915 -123.17682896992 115.048828 -1.077859 1.046587 1.47961950689414 18.351000213623 0.122000001370907 10.5550003051758 0.857999980449677 2458160.812153 2458219.771690 0
