diffflux_grid,g_chi_interp,r_chi_interp,i_chi_interp
342.3369535044918,0.9980556500000001,1.0436724,1.0154978708086797
344.74263596577714,0.9986031999999999,1.0436887430808905,1.0155743937185158
347.1652237247386,0.9990567592142423,1.0448444,1.01713345
349.6048355788876,0.9998495,1.04677735,1.0193117
352.0615911605535,0.99957515,1.0459173000000002,1.0193345999999999
354.53561094275125,0.9990636699333386,1.0460120601672858,1.02142705
357.0270162450855,0.9995781551461304,1.0432497337606736,1.0220510850251527
359.5359292397049,0.9992852636746594,1.04511675,1.02417685
362.0624729572897,1.0003349000000001,1.0456702918857548,1.0247551
364.60677129308567,1.0008356230239623,1.04482965,1.0254500252851715
367.16894901297985,1.0009280036039163,1.0459518637512866,1.026419
369.7491317596184,1.0007427529193136,1.0445956,1.0273594201029854
372.34744605856883,1.0005165999999999,1.04314865,1.0284987
374.96401932452136,1.0012713326684215,1.0432306500000001,1.0299119812334798
377.5989798675415,1.00206345,1.0434179082212571,1.0297709849842924
380.2524568993591,1.00294795,1.0444702407696624,1.030553842441399
382.92458053970535,1.003625839608946,1.0472344,1.030476
385.61548182269325,1.00288745,1.0501624612695466,1.03109615
388.32529270324443,1.00332585,1.05130185,1.0305433946702693
391.0541460635564,1.0039542258826084,1.0495712134456656,1.03270215
393.8021757196235,1.0044904,1.0479501500000001,1.033112636198905
396.5695164277959,1.00496,1.0477095665413292,1.03418245
399.3563038913884,1.0045191458346543,1.0491545474133785,1.0354142664804675
402.16267476733486,1.0052055500000001,1.0502511,1.0352647
404.9887666728898,1.0054307999999998,1.0516523,1.0359267394351346
407.8347181923773,1.0053774983917452,1.0534148669087184,1.0369090835600754
410.7006688839838,1.00500735,1.0542307919457392,1.0372341439191481
413.58675928660637,1.0045483,1.05256275,1.0381129265695912
416.49313092674123,1.0049961214883114,1.0516637505739144,1.039990206976678
419.41992632542474,1.00539635,1.0513502577364129,1.0404911925730074
422.3672890052221,1.005549851169982,1.052883209943007,1.042191695121852
425.33536349726626,1.00669745,1.0515970698319597,1.042261581075468
428.324295348342,1.006725,1.0537287821928978,1.0436067999999998
431.3342311280281,1.0072993691923424,1.0518611,1.042529013382797
434.3653184358816,1.00814495,1.0531642002612946,1.0435881628663748
437.4177059086763,1.0092531975529635,1.0560949,1.04485995
440.49154322769175,1.01024125,1.057312906755538,1.0456720104776531
443.586981126054,1.01083155,1.05924485,1.0462595
446.70417139612357,1.012131884495909,1.0593812067982473,1.045619689091697
449.8432668969444,1.012885050351531,1.0596978,1.0478941
453.004421561736,1.013818,1.0560602952837514,1.0489760000000001
456.187790405443,1.01456385,1.0558088499999998,1.0489396423546744
459.3935295323366,1.0150334206183549,1.057020542693118,1.05019365
462.6217961436693,1.0152785001514715,1.061217103182521,1.0515137524161369
465.87274854538504,1.0155562568387693,1.0611555000000001,1.05189545
469.14654615587796,1.0163909,1.0608677499999999,1.0522244
472.4433495138157,1.0160721,1.0597732,1.05326545
475.763320286008,1.0152425032868835,1.0616082,1.05689645
479.10662127533556,1.0154681,1.0615465499999999,1.05726155
482.47341642873295,1.0162859499999999,1.0639540341917633,1.0585717000000001
485.8638708452297,1.0154681,1.0637900022150348,1.05882265
489.2781507840422,1.0160908,1.063708358093131,1.0605881499999998
492.71642367273245,1.01646825,1.06304525,1.0620370499999998
496.1788581154143,1.0162986999999999,1.0637366199430087,1.0634452533785166
499.66562390102257,1.01664285,1.0646450999333525,1.06397245
503.176892011639,1.0191774074452933,1.06845795,1.0640087
506.7128346308765,1.0197786,1.0669682107605776,1.0632526500000001
510.2736251523241,1.019521044121543,1.0667036054397214,1.06528845
513.8594381880451,1.01952545,1.0662229,1.0656878967522088
517.4704495771463,1.0216171671832275,1.0666053,1.06478375
521.106836394396,1.0224224756467624,1.06744768673211,1.067005940013612
524.768776958909,1.0233736574219776,1.0687739810469796,1.0684876463270776
528.4564508428903,1.0238390499999999,1.0726018623051394,1.070632147420882
532.170038880442,1.0247179,1.0746247,1.0719990943315738
535.9097231764274,1.0246390075408955,1.07416955,1.0726945884570471
539.6756871154063,1.0252873393455981,1.0712722318134005,1.07376885
543.4681153706242,1.0259884102831989,1.07133675,1.076828902697343
547.2871939130689,1.0265497000000001,1.073000023135924,1.0781316479951601
551.1331100205904,1.0275285215097671,1.075406,1.0789758
555.0060522870839,1.0280761,1.0754203094088273,1.0796261238649385
558.9062106317398,1.028783945081058,1.0764325887106019,1.0812599322965688
562.833776308352,1.0295207,1.0763486656437393,1.0815295999999999
566.7889419147032,1.03073825,1.07950165,1.0834948343691102
570.7719014020048,1.0308744998682882,1.0822862809839067,1.0841079999999998
574.7828500844096,1.03143345,1.0840264880205237,1.08648995
578.8219846485883,1.03191295,1.0843520546663694,1.0879931
582.8895031633771,1.03191295,1.0821569512661464,1.08810785
586.9856050894845,1.0324163873312955,1.0820215415355667,1.08926175
591.1104912892799,1.0317590316018765,1.0849194356721705,1.0902402798988862
595.2643640366394,1.0322207020658152,1.08775825,1.0900573031085206
599.4474270268647,1.031622,1.0884028499999998,1.0915039
603.6598853866726,1.0338987,1.08836185,1.0949295
607.9019456842536,1.03476955,1.0895002999999999,1.09712875
612.173815939403,1.0351549,1.0886699537343016,1.0993109
616.4757056337161,1.0362016,1.0882583134886292,1.0991838999999999
620.807825720869,1.0371160948038325,1.08667655,1.10063965
625.1703886369575,1.0381251,1.0893908584438792,1.1026940524181883
629.5636083109157,1.03843995,1.0921169157953743,1.1040379
633.9877001750071,1.04021955,1.092297023023225,1.1046315399365196
638.4428811753897,1.04080795,1.092413,1.1069493464892302
642.9293697827494,1.0419361,1.09418315,1.1093561
647.4473860030208,1.0436577999999999,1.0966487,1.1095759517545534
651.997151388171,1.0436388073899625,1.0966193964686664,1.1105531
656.5788890470649,1.0444477253511901,1.1011905,1.1126371499999999
661.192823656406,1.04384315,1.1038826,1.11399015
665.8391814717537,1.0453090318326872,1.1050052933378738,1.1154289446069812
670.5181903386203,1.0451491643976543,1.1032555499999999,1.1145462054099617
675.2300797036381,1.043784395199489,1.102539153765311,1.1145576675620248
679.9750806258189,1.043396752750685,1.1009215154407737,1.1173330238514105
684.7534257878791,1.04340165,1.10453415,1.119771106106878
689.5653495076517,1.0451495323712192,1.1073269605714076,1.1225122
694.4110877495762,1.0455014,1.1113219,1.1220351807592337
699.2908781362713,1.04591485,1.1120296992810945,1.122740865307
704.2049599601817,1.047037,1.1130633777171617,1.12470325
709.1535741953204,1.0490173,1.11162385,1.1267993
714.1369635090805,1.0505703656368102,1.1115763913354682,1.1284203624279732
719.1553722741361,1.0515229422707502,1.1137846500000002,1.1301507
724.2090465804254,1.0535683365622228,1.11286725,1.1295381402254856
729.2982342472204,1.05378905,1.112797983269572,1.1307488946326807
734.4231848352728,1.0542882,1.1147960960750414,1.1316817314763836
739.584149659061,1.056122820331115,1.1185798676852807,1.13272595
744.7813817991084,1.0577530738115646,1.1210067,1.1343407507693106
750.0151361143943,1.0575805717864082,1.12097205,1.1369599569699231
755.2856692548526,1.0600538965826727,1.1220604,1.1409734
760.5932396739564,1.0611776,1.1238603472101645,1.13993735
765.938107641394,1.0619773000000001,1.1238766500000001,1.1446881898352568
771.3205352558257,1.0633250739026228,1.1239794417714095,1.14656325
776.7407864577451,1.0629499409318768,1.1256911140131347,1.14977205
782.1991270424166,1.0644611499999999,1.12920335,1.1508019
787.6958246729106,1.065176,1.1345934394185777,1.1543487
793.2311488932287,1.0655503,1.1370014419881695,1.1571511338289242
798.8053711415236,1.0647731999999999,1.1380290044677375,1.1608859337967756
804.4187647634028,1.0658780990898462,1.1375965913620742,1.1640654
810.0716050253429,1.06740915,1.1381826359674418,1.1681605489209894
815.7641691281814,1.0683366761839301,1.139732144222215,1.1704884
821.4967362207109,1.07022795,1.1427358524808164,1.1730762000000001
827.269587413369,1.0722826187160828,1.1434924352770066,1.1747583499999998
833.0830057920219,1.07290865,1.1430795874714441,1.1783260849439274
838.9372764318495,1.075401538130149,1.1474145148595165,1.1804229
844.8326864113161,1.07812965,1.1517994500000002,1.1835536999999998
850.7695248262598,1.07984415,1.1550326,1.1860085659011357
856.7480828040615,1.0803120499999999,1.1536833958207429,1.18873035
862.7686535179225,1.0814607999999999,1.156864909556099,1.1924121332854023
868.8315322012418,1.0833609,1.15930385,1.19744315
874.9370161620943,1.0837469,1.1593009577512277,1.20115345
881.085404797804,1.0857027,1.162366181785059,1.20285825
887.2769996096354,1.087007150435716,1.1676173460930834,1.20539825
893.5121042175718,1.09014255,1.1741378,1.2079471580152052
899.7910243752058,1.0905641158224473,1.17581195,1.209415815044507
906.1140679847325,1.09098065,1.1794233,1.2114239999999998
912.4815451120481,1.093972941934067,1.18116365,1.214634865210811
918.8937680019573,1.0944182444926522,1.1841036,1.2176555
925.3510510934764,1.0952048,1.18824295,1.2181447
931.8537110352647,1.0963026,1.1908148541512138,1.2197862
938.4020667011446,1.0983487590462444,1.1922187263200168,1.2224681938515984
944.9964392057396,1.09782442973619,1.1977126069767396,1.2273117999999998
951.6371519202218,1.09759205,1.1933572000000001,1.2305540499999998
958.3245304881701,1.0986871008313392,1.19905635,1.2340106
965.0589028415324,1.1014519,1.2025535,1.2365907999999999
971.8405992167169,1.103185406270948,1.2101194499999999,1.2374986755505615
978.6699521707795,1.1055927821365423,1.211400636203945,1.240106481766675
985.5472965977326,1.10797185,1.2124577500000002,1.2412561962828847
992.4729697449677,1.11049395,1.20922165,1.2460229999999999
999.4473112297935,1.11222455,1.2067661,1.2465341287139176
1006.4706630560913,1.11355595,1.2123333590961503,1.250968379022802
1013.5433696310783,1.1145802,1.2185857209907247,1.2551186
1020.6657777822087,1.116493997856085,1.22008235,1.2610775658219062
1027.8382367741726,1.1178071554508968,1.2234755966041675,1.26606725
1035.0610983260256,1.118719,1.2252333859589057,1.2704283
1042.334716628436,1.12279095971802,1.22619415,1.2731722366679106
1049.6594483610552,1.12496065,1.2282736,1.2758124985223025
1057.035652710001,1.12757035,1.2262721,1.2786506
1064.463691385482,1.129725483986983,1.2259163499999999,1.2800933596196271
1071.9439286395286,1.1337172,1.2239621,1.2851979
1079.4767312838553,1.1369206,1.2305890352700222,1.2874031499999998
1087.0624687078496,1.1379123278898222,1.2403009108366396,1.2916754000000001
1094.7015128966848,1.1392657531107944,1.2492429771291602,1.3004097623748452
1102.394238449564,1.1421732407816587,1.2564510118134773,1.3049274499999999
1110.1410225980808,1.14581865,1.258325388093811,1.31156065
1117.9422452247306,1.1476565663496847,1.25636285,1.3139584500000001
1125.7982888815302,1.1472328,1.2529914500000001,1.3184653415314203
1133.70953880878,1.14688152057272,1.250655701167772,1.32180015
1141.6763829539548,1.1488966179472069,1.25172735,1.3265525
1149.6992119907293,1.1503584999999998,1.2581085982252647,1.330078929411613
1157.7784193381283,1.1511308765807362,1.260802,1.33759925
1165.9144011798312,1.1532439,1.267631546189832,1.3403922365179122
1174.107556483591,1.1573396614192357,1.2718962999999999,1.3474030578886937
1182.3582870208015,1.1593970835598035,1.2756080168040842,1.351033322523188
1190.666997386199,1.1599184766432746,1.27834475,1.3560919999999999
1199.0340950177015,1.1615552500000002,1.2776764999999999,1.3606945942532511
1207.4599902163927,1.1619356343865859,1.28593675,1.3663257830658009
1215.9450961666307,1.1646087999999999,1.28993665,1.3768322499999999
1224.4898289563255,1.16520565,1.2929368,1.3836889789145477
1233.0946075973313,1.1668895000000001,1.2986355547131492,1.3936269000000001
1241.7598540459987,1.169552688430085,1.30596545,1.39522535
1250.4859932238644,1.17330645,1.30684845,1.4063736693259412
1259.2734530384912,1.17602005,1.3197238215334224,1.4089673271865915
1268.122664404442,1.1786567000000001,1.3188087000000002,1.41303975
1277.0340612644254,1.1798544688947494,1.3225210252334105,1.4150106999999998
1286.008080610565,1.1807075340606992,1.32192415,1.4151254262423276
1295.0451625058313,1.182783,1.32989,1.4205066506993074
1304.145750105621,1.1871237058883304,1.3273867000000001,1.42701825
1313.3102896794903,1.1893572000000001,1.3443907,1.43454595
1322.5392306330298,1.1908353627682582,1.35285455,1.44305365
1331.833025529916,1.1927623301693395,1.360005108637415,1.4472337499999999
1341.1921301140956,1.1964315734497126,1.3634007310660383,1.4522434
1350.6170033321341,1.1985021876634099,1.3608541500000002,1.4542834179882638
1360.1081073557236,1.2015999570255083,1.3585715066987234,1.456857917254214
1369.6659076043454,1.2024785857386362,1.3606923180037893,1.4638479
1379.290872768096,1.20574415,1.3725177135985156,1.47169855
1388.983474830659,1.2066752897084,1.3785156500000002,1.47758405
1398.7441890924672,1.208781387018104,1.39507185,1.4823775
1408.573494193999,1.21257225,1.40646355,1.49062105
1418.471872139252,1.2140267843923798,1.4088222393390968,1.493735110034233
1428.4398083193792,1.2186542500000002,1.4182669099387424,1.4988259783292612
1438.477791536495,1.2214370153255023,1.4261251016801035,1.5073926483644902
1448.586314027633,1.2236961842164982,1.4299797,1.5098539552603238
1458.7658714889008,1.232047620568903,1.4336573000000001,1.5134237
1469.016963099776,1.2370157499999999,1.441171127016704,1.5251012
1479.3400915475886,1.24142745,1.44096435,1.5273998500000001
1489.7357630521713,1.2494846038995489,1.4505775,1.5302746999999999
1500.2044873906823,1.25479765,1.4587311568246801,1.53804915
1510.746777922607,1.258267787059115,1.4591073254168554,1.5419795740368027
1521.3631516149203,1.26246665,1.4618170582618712,1.5464136499999999
1532.0541290674546,1.2667409273857024,1.46312665,1.5615803562000092
1542.820234538417,1.27224575,1.471184617784979,1.5655879312373637
1553.661995970101,1.2747511547784904,1.4726129965057815,1.5714276999999996
1564.5799450147747,1.2804653979117269,1.4712629000000002,1.579271747361321
1575.5746170607551,1.2861086499999999,1.4799746,1.583736406015907
1586.6465512586497,1.28873545,1.4846104,1.5883877
1597.796290547814,1.29289585,1.4872081000000001,1.5926457797979976
1609.0243816829627,1.2951789999999999,1.4803717933360228,1.598877316654456
1620.3313752609856,1.2995500999999998,1.484065370825882,1.60634985
1631.7178257479457,1.3014680815790578,1.490067563066515,1.613881449545588
1643.1842915062705,1.3033503464458416,1.487388671073491,1.6232783499999999
1654.7313348221348,1.3097509448120241,1.48700195,1.63289655
1666.3595219330207,1.31162235,1.4918833,1.6388919
1678.069423055505,1.3158195499999998,1.5029603671275433,1.6484603
1689.861612413207,1.3232664636629416,1.5085194,1.6568991472913477
1701.7366682649513,1.3270213210430166,1.5126574000000002,1.6612763499999998
1713.695172933123,1.3314972049555924,1.5215534,1.6675495
1725.7377128322275,1.3340138217169157,1.526662562849596,1.67739485
1737.864878497633,1.34167305,1.5288663729066057,1.6852234539578144
1750.077264614549,1.3424114685258475,1.5297346500000002,1.6927092514653663
1762.3754700471745,1.3420179605137266,1.532295536992233,1.706504
1774.7600978680691,1.3444912063678813,1.5361832500000001,1.7136447471450609
1787.2317553877247,1.3474692072374805,1.5423664587416015,1.7211946729789314
1799.7910541843473,1.3483252870471174,1.5486767697345252,1.73563355
1812.4386101338514,1.350317800277107,1.5593551935814398,1.7413319270204035
1825.1750434400446,1.3558609,1.5762895810515594,1.74631195
1838.000978665065,1.3574529734869252,1.58752845,1.757118369919203
1850.9170447599915,1.3625722662261996,1.60603335,1.7698595079508792
1863.9238750956913,1.3705471478555447,1.6357960820411028,1.77895035
1877.0221074938768,1.3759088,1.6532459000000002,1.7868717939870398
1890.212384258389,1.38161275,1.67503995,1.7930632
1903.4953522066771,1.3870413661011118,1.689991209278998,1.8004200045308278
1916.8716627015408,1.3923987932483386,1.69968565,1.8098451728726774
1930.3419716830556,1.3924074239656843,1.70984955,1.8178828341098916
1943.9069397007427,1.400773401140188,1.7254716666713181,1.8266439890939845
1957.5672319459607,1.4111698412236588,1.7363009,1.8381737
1971.323518284524,1.4155925115986505,1.7363168656312806,1.8492039139335246
1985.176473289557,1.4233360393076744,1.7508546,1.8585379939160211
1999.1267762745554,1.4299859898742127,1.7481621672099734,1.8638946946490451
2013.1751113267235,1.43785985,1.7488307026201706,1.8737317499999997
2027.3221673405035,1.4423738,1.7581979572262074,1.8793056
2041.5686380513614,1.453607579597601,1.75179,1.8921735905800323
2055.915222069805,1.458534507427535,1.7495705396075583,1.89911115
2070.362622915649,1.465467992547308,1.7431866,1.909226484961067
2084.9115490524923,1.4771717220341276,1.7485364,1.921425666583356
2099.5627139224894,1.4821068,1.7539229000000003,1.9397849012159085
2114.3168359813158,1.4899459892617426,1.75901925,1.9466722499999998
2129.174638733404,1.4957527999999998,1.76317465,1.9558951186772975
2144.1368507674238,1.5004042499999999,1.7732808806295242,1.9702483
2159.204205792008,1.5078011999999998,1.77357925,1.979882193693032
2174.377442671738,1.517341099464443,1.7893837000000001,1.9887743279618726
2189.657305463358,1.5198928232921498,1.7982822,2.0032989238318
2205.044543452287,1.5252384848339888,1.807611558310094,2.0190682
2220.539911189345,1.530145812491816,1.821715,2.038320591644154
2236.1441685277578,1.5327402999999997,1.8294357075150411,2.0499053499999995
2251.8580806604195,1.535176955992439,1.8446902615363812,2.053197166457879
2267.6824181574198,1.53812635,1.861535110047418,2.0585021102950543
2283.617957003812,1.5435161000000002,1.8707247500000002,2.0687386174920834
2299.6654786376935,1.55236647123609,1.8777631,2.0754831050157785
2315.8257699885057,1.5601595499999998,1.90398485,2.0922764
2332.0996235156294,1.5636169476631436,1.9152055000000001,2.09637825
2348.487837247245,1.56680315,1.921440103959241,2.1042221629554545
2364.9912148194685,1.5746938683182063,1.9311362644815704,2.1155717874057722
2381.610565515742,1.5759390428782751,1.9466366562200688,2.124984703932432
2398.3467043065484,1.582099466399189,1.95109145,2.14008974778793
2415.2004518893555,1.5855670999999998,1.95799465,2.1516792
2432.172634728864,1.59188967719636,1.9616145500000002,2.172895399519158
2449.264085097539,1.6027086,1.98213585,2.1885929999999996
2466.475641116419,1.6070059999999997,1.9993695356628043,2.200942373970694
2483.808146796222,1.613772532027809,2.0240855280246595,2.229665148870363
2501.2624520787126,1.6216787499999998,2.02974635,2.2425857499999995
2518.839412878413,1.627256029553127,2.0381946260705956,2.2549143706651713
2536.5398911245525,1.6352021763183722,2.048801826063554,2.2660406739045262
2554.36475480334,1.64094275,2.0758123573816443,2.2848261518728803
2572.3148780005286,1.6458402605211893,2.095276437618066,2.295393259772169
2590.3911409442826,1.6532192965588195,2.0957363,2.30948765
2608.594430048323,1.66413835,2.1148460500000006,2.3224244268330447
2626.925637955422,1.6695106713189984,2.1404472500000002,2.3362506178260345
2645.3856635811608,1.6773498,2.1558054,2.353302176008586
2663.9754121580095,1.6832482,2.1718961736376365,2.3703133723606187
2682.695795279722,1.6895694690815615,2.1718291168946133,2.3846154499999996
2701.5477309460352,1.7007144218247439,2.1848033,2.4014793
2720.532143607693,1.7126930424254652,2.189719153674182,2.4207716707117597
2739.6499642117547,1.7176209091826937,2.200211241361496,2.4346640943607407
2758.9021302472825,1.7227769,2.2235694,2.4500747499999997
2778.289585791288,1.7302133499999999,2.22464965,2.461615341960764
2797.8132815550357,1.7409554,2.2373020500000003,2.4704320044567982
2817.4741749306604,1.74989155,2.2467230545619894,2.479937353774475
2837.2732300381253,1.7583344122143598,2.266071,2.4925732618141585
2857.211417772473,1.767255502552132,2.295898571009267,2.5011503
2877.2897158514716,1.77855785,2.3155189,2.509085307100723
2897.509108863537,1.7895554499999997,2.3413369,2.5176473140347393
2917.8705883160205,1.7941794786280731,2.37635405,2.5358433
2938.3751526838287,1.8024716890982975,2.38933385,2.5491740243541425
2959.0238074583867,1.8079272650069975,2.42893975,2.5595750591412805
2979.8175651969505,1.814255933049293,2.4508147,2.56844805
3000.757445572238,1.8198012499999998,2.4827506708275813,2.5796972999999994
3021.8444754224633,1.8314627565682144,2.5229897500000003,2.5899837071556844
3043.079688801671,1.843466301691787,2.5484560000000003,2.6117969349849273
3064.464127030446,1.8510842520055912,2.559923,2.6366076221585657
3085.998838746979,1.8637604499999993,2.579441245039238,2.6534565999999997
3107.684879958493,1.87589165,2.6025538523824077,2.6634076350299916
3129.5233140930063,1.8796790762726634,2.6372211500000002,2.6810118370704865
3151.515212051514,1.8914003003043949,2.6421964,2.6924737613361707
3173.661652260478,1.897667,2.664645169300434,2.7025914289790878
3195.963720724719,1.9144555,2.688155691150627,2.7084660066825186
3218.4225110806688,1.9223716260831798,2.690383458598312,2.725295946900179
3241.039124649998,1.9327713883579383,2.7065542723918443,2.734454386584379
3263.814670493635,1.9412186076419446,2.71218335,2.7398819414694118
3286.750265466116,1.9525749936718588,2.7342958,2.7569263240306863
3309.847034270402,1.9597144770138344,2.74218115,2.7586121986480587
3333.1061095129967,1.9728067879418876,2.7635326230545307,2.773176454225909
3356.528631759498,1.9811417725533693,2.7915292000000003,2.7802472667133693
3380.115749590527,1.9924192791017208,2.8147358500000004,2.783030697490111
3403.868619658058,1.9983798421587635,2.83998755,2.791277724692326
3427.7884067421114,2.0108653999999997,2.8881149,2.798005617068474
3451.8762838079115,2.02255175,2.9397917500000004,2.794720240943039
3476.1334320633787,2.038888738223686,2.9840806982953936,2.8107350110265217
3500.5610410170607,2.0436326763631,2.98868005,2.8181396069455094
3525.160308536461,2.0561250331710204,3.0037016820394262,2.8220594623840753
3549.932440906781,2.06593835,3.02941136423863,2.8252536567700397
3574.87865289008,2.0708382499999995,3.043540530511063,2.8355535381185257
3600.000167784814,2.0833820499999995,3.0603363000000003,2.8549347172798405
3625.2982174858685,2.098833070190322,3.063053411231923,2.8580703756432806
3650.7740425449365,2.11635455,3.0701160578902993,2.8736709012428654
3676.428892231361,2.1241064499999998,3.0811443327369568,2.8869666114792523
3702.264024593394,2.1353538,3.1124461500000002,2.902682742451609
3728.280706519897,2.1501391928513156,3.1340373,2.9109778607745302
3754.4802138024374,2.1658210327288416,3.1541762281443866,2.915974338844582
3780.86383119789,2.17597965,3.173076700950522,2.9363356514441175
3807.4328524914135,2.190107098706937,3.1658102,2.947000881561269
3834.1885805598995,2.20334335,3.1581098836735038,2.951129890781692
3861.132327435863,2.2154932605536946,3.16859135,2.961645903650424
3888.26541437178,2.2269615499999995,3.18509675,2.9642626296135535
3915.589171904887,2.2475852174678916,3.1974931395517787,2.9665951357892646
3943.104939922396,2.25886015,3.207517461374739,2.9784300278256253
3970.814067727246,2.2681983,3.215786,2.9837924678557606
3998.717914104237,2.285424525932888,3.242296567350625,2.986939301604198
4026.8178473866715,2.302733201661141,3.2641590500000004,2.998245252761328
4055.1152455234514,2.3173578499999996,3.28200415,3.0088427810279965
4083.611496146659,2.33612275,3.3091896,3.0183983289389595
4112.30799663957,2.3493396791041965,3.3253434,3.033466850106579
4141.206154205225,2.3595668499999998,3.381823172000395,3.039552377817422
4170.307385935406,2.3700276,3.400687967131941,3.043567787743486
4199.613118880132,2.3805235,3.4184551,3.058249236201129
4229.124790117637,2.3905876999999993,3.44958965,3.0583321950024764
4258.843846824854,2.40152455,3.48166959816947,3.0616185333615404
4288.771746348342,2.42600285,3.5243249000000008,3.066374705900365
4318.909956275805,2.4434545500000002,3.5407587000000005,3.066524453199475
4349.25995450802,2.4520459,3.5598594,3.0738951636091376
4379.823229331325,2.471596533635794,3.5968777,3.084639057364264
4410.601279490594,2.4845107721580915,3.6143928,3.087904945190671
4441.595614262735,2.496634557723902,3.6567826,3.0929933902067397
4472.807753530711,2.5094978499999994,3.695336534937561,3.098236325534794
4504.239227858033,2.5285283337444464,3.74068485,3.099734399862846
4535.891578563868,2.5525700499999995,3.78409655,3.1078321224520966
4567.76635779859,2.5694887226194005,3.806363731418215,3.137010943735671
4599.865128619897,2.5905911839692046,3.823926,3.1507580938863313
4632.189465069465,2.6005447499999996,3.84954756472512,3.1530391804235998
4664.740952250136,2.61415045,3.881973401075268,3.159367305747016
4697.52118640362,2.627751642155942,3.8979178500000002,3.1620182554934133
4730.53177498882,2.6446579999999997,3.9544977500000003,3.1648823745642956
4763.774336760622,2.6613008625386674,3.954831164770832,3.188500746656041
4797.250501849285,2.67933005,3.9616919,3.197271252247868
4830.961911840376,2.7020921248754473,3.9862838500000004,3.203136440474951
4864.910219855273,2.7275418999999994,4.027541751045994,3.204959281634473
4899.097090632235,2.7500007927630605,4.041228783846243,3.204519195547241
4933.524200608002,2.7725318999999997,4.06443705,3.2072104645043584
4968.193238000057,2.7979518589175694,4.070851118665993,3.209672799693391
5003.105902889377,2.8132674322622377,4.108358600000001,3.210400679533517
5038.263907303809,2.8297385358250406,4.1451748,3.214387720339933
5073.668975302023,2.8598568609624824,4.1591242,3.226477745646458
5109.322843058064,2.8906678,4.210018001309556,3.2374577257747092
5145.227258946453,2.9110568999999997,4.264699700000001,3.2446645494770596
5181.38398362798,2.9339497958630485,4.311713745956819,3.252626240856602
5217.794790136004,2.9509215514229985,4.338435911226632,3.25735140907745
5254.461463963408,2.967167291724442,4.374683622583678,3.26111829981203
5291.385803150152,2.9847088,4.3995778,3.2649564467103733
5328.569618371448,3.0143733499999996,4.410217706933205,3.2688231125692147
5366.014733026562,3.034833791187405,4.449312446105336,3.2774596856584477
5403.722983328179,3.062529941207984,4.488916024463132,3.2828181025545415
5441.6962183925225,3.0848398034520206,4.53288125,3.2965253555587024
5479.936300329975,3.112322666907324,4.54556139522637,3.301536870338389
5518.445104336411,3.138593980496109,4.575044604546088,3.306190902759155
5557.224518785145,3.16232432563179,4.621406800000001,3.306920777783987
5596.276445319552,3.1825969988727167,4.65230355,3.311981557234516
5635.602798946266,3.2200180050463185,4.69765,3.318391765938692
5675.205508129158,3.2448054999999996,4.7290101,3.3211411862736124
5715.086514883859,3.2862629369534972,4.75856845,3.3213867470479075
5755.247774873,3.3063198999999996,4.8034468,3.3285939128418174
5795.691257502116,3.348667081061118,4.868831050000001,3.3378795024292884
5836.418946016219,3.36597335,4.921895950000001,3.345323061274031
5877.43283759706,3.384307161174244,4.961437179747761,3.3533185321770196
5918.734943461025,3.4179524999999993,5.0027688999999995,3.364398126338041
5960.327288957825,3.457389153012712,5.053651426976122,3.3831145192369
6002.21191366977,3.4803447999999992,5.0924927,3.3844107464810342
6044.390871511795,3.5168947253597893,5.161966571679974,3.4045649940380236
6086.86623083218,3.5422575380608126,5.181205947041248,3.412886777272011
6129.640074513987,3.577408161349265,5.217215400000001,3.418446840036749
6172.7145000771525,3.6120432999999994,5.247596962465738,3.419242308742874
6216.091619781417,3.6390473999999995,5.283234129563852,3.4192114524641766
6259.773560729853,3.670145422350425,5.32454920525822,3.426911578846729
6303.762464973192,3.7005873499999997,5.35847025369134,3.428245
6348.060489614858,3.7389098999999995,5.418814754660476,3.428245
6392.66980691675,3.7843633368481835,5.467273336228872,3.427620482693997
6437.592604405776,3.829071763165985,5.5426905500000005,3.445295972225965
6482.831084981072,3.8655534973181465,5.612938449263122,3.4572499345328005
6528.387467022107,3.901648768075903,5.682564474836582,3.458579947673337
6574.263984497407,3.9403823406211727,5.73662495,3.4610098175345807
6620.462887074128,4.003419825122586,5.7700320000000005,3.474184546801849
6666.986440228362,4.019993749999999,5.814552450000001,3.4819073143432986
6713.836925356251,4.065481549999999,5.8525704,3.4925869110711765
6761.016639885806,4.08944595,5.886840937127187,3.4925823158150546
6808.527897389646,4.11581844129893,5.9487994,3.4959791799640305
6856.373027698393,4.14137630295062,6.0011048504856,3.5022428188678956
6904.554377014944,4.164674223922465,6.08685665,3.5047641914206102
6953.074308029514,4.198483505682824,6.119405850000001,3.510249428885014
7001.9352000354975,4.2410634499999995,6.18862842943394,3.5109768844468876
7051.13944904616,4.286654611995785,6.20801595,3.5124274068505295
7100.689467912075,4.3276248,6.294190698350485,3.5139334365498427
7150.587686439529,4.360977999707022,6.343074950000001,3.515180052509052
7200.836551509611,4.399767799999999,6.39583746452238,3.518091005224017
7251.438527198227,4.421553963306888,6.44421625,3.5210908068353306
7302.396094896921,4.471483466664555,6.4765012031297164,3.5231463216391647
7353.711753434574,4.499149535849662,6.5375367,3.5344199598486714
